Combination,SVM Accuracy,SVM AUC,KNN Accuracy,KNN AUC,Random Forest Accuracy,Random Forest AUC,Logistic Regression Accuracy,Logistic Regression AUC,XGB Accuracy,XGB AUC
Adjustment_AEI_Gamma_FC,0.5,0.4285714285714286,0.5,0.47959183673469385,0.5,0.22448979591836732,0.5,0.6122448979591837,0.5,0.2142857142857143
Adjustment_AEI_Gamma_FCPCA,0.6428571428571429,0.653061224489796,0.5,0.7857142857142856,0.5,0.673469387755102,0.6428571428571429,0.8163265306122449,0.5714285714285714,0.8775510204081632
Adjustment_AEI_All_FC,0.6428571428571429,0.2653061224489796,0.5,0.3979591836734694,0.5,0.40816326530612246,0.6428571428571429,0.7551020408163265,0.5,0.6428571428571428
Adjustment_AEI_All_FCPCA,0.6428571428571429,0.6938775510204082,0.5714285714285714,0.7040816326530612,0.5714285714285714,0.47959183673469385,0.5,0.5510204081632653,0.5,0.6326530612244898
Alcohol_AEI_Delta_FC,0.5263157894736842,0.5333333333333333,0.47368421052631576,0.5666666666666667,0.3684210526315789,0.24999999999999997,0.47368421052631576,0.5,0.5263157894736842,0.4722222222222222
Alcohol_AEI_Delta_FCPCA,0.7368421052631579,0.7555555555555555,0.6842105263157895,0.5555555555555556,0.5789473684210527,0.6722222222222223,0.7894736842105263,0.7555555555555555,0.631578947368421,0.6555555555555554
Alcohol_AEI_Theta_FC,0.5789473684210527,0.5111111111111111,0.5789473684210527,0.5555555555555556,0.47368421052631576,0.6222222222222222,0.47368421052631576,0.5333333333333333,0.631578947368421,0.6388888888888888
Alcohol_AEI_Theta_FCPCA,0.7368421052631579,0.9111111111111112,0.7368421052631579,0.7999999999999999,0.631578947368421,0.8222222222222222,0.7368421052631579,0.9222222222222222,0.631578947368421,0.7722222222222223
Alcohol_AEI_Alpha_FC,0.631578947368421,0.38333333333333336,0.7368421052631579,0.6833333333333333,0.631578947368421,0.7166666666666667,0.5263157894736842,0.5777777777777777,0.5789473684210527,0.5777777777777778
Alcohol_AEI_Alpha_FCPCA,0.7368421052631579,0.8222222222222222,0.631578947368421,0.6611111111111111,0.6842105263157895,0.8388888888888889,0.631578947368421,0.8333333333333333,0.7894736842105263,0.8333333333333333
